MANDT [C(00006)]`AGR_NAME [C(00060)]`TEXT [C(00160)]`SPRAS [C(00002)]`LINE [N(00010)]
400`  SAP_PP_PI_RESOURCE_EXP`  Edit Resource`  E`  00000
400`  SAP_TPMO_RFC`  Obsolete translator role`  E`  00000
400`  SAP_TRANSLATOR`  Obsolete translator role`  E`  00000
400`  SAP_PP_PI_RESOURCE_STD`  Display Resource`  E`  00000
400`  SAP_PP_PI_RESOURCE_SUPER`  Settings for Resource`  E`  00000
400`  SAP_QM_QN_NOTIF_MAINT`  Processing of Notifications`  E`  00000
400`  SAP_QM_QN_TASK_MAINT`  Processing of Tasks`  E`  00000
400`  SAP_QM_QN_NOTIF_DISPLAY`  Display of Quality Notifications`  E`  00000
400`  SAP_CA_BP_DP_ADMIN`  Role to Access Blocked Business Partner`  E`  00000
400`  SAP_CA_BP_DISPLAY_RATING`  Business Partner: Display Authorization for Ratings and Credit Standing Data`  E`  00000
400`  SAP_CA_BP_DP_BLOCK`  Template Role to Block Business Partner`  E`  00000
400`  SAP_CA_BP_DP_BLOCK_REQUEST`  Template Role to Raise Request to Block a Business Partner`  E`  00000
400`  SAP_QM_QN_NOTIF_BASIC`  Extended Processing of Notifications`  E`  00000
400`  SAP_QM_QN_NOTIF_COSTS`  Notification Costs - Order Processing`  E`  00000
400`  SAP_CA_BP_MAINTAIN_RATING`  Business Partner: Change Authorization for Ratings and Credit Standing Data`  E`  00000
400`  SAP_CA_BP_MAINTAIN_FS`  User Role for Maintaining Business Partner Data`  E`  00000
400`  SAP_CA_CL_DISPLAY`  Product Data Management - Display Classification Information`  E`  00000
400`  SAP_CA_CL_MAINTAIN`  Product Data Management: Classification`  E`  00000
400`  SAP_CA_BP_DP_DISPLAY`  Template Role to Display Blocked Business Partner`  E`  00000
400`  SAP_CA_BP_DP_UNBLOCK`  Template Role to Unblock and Display Business Partner`  E`  00000
400`  SAP_WORKPLACE_ADMIN`  Workplace Administrator`  E`  00000
400`  SAP_CA_DMS_ADMIN`  Administration Tasks in Document Management`  E`  00000
400`  SAP_CA_DMS_DISPLAY`  Product Data Management: Document Display`  E`  00000
400`  SAP_CA_DMS_MAINTAIN`  Product Data Management: Document Management Complete`  E`  00000
400`  SAP_CA_DTINF_ADMINISTRATION`  Adminstration of Information Retrieval Framework`  E`  00000
400`  SAP_ICM_S_REM_SUM`  Commissions: Remuneration and Liability Totals`  E`  00000
400`  SAP_ICM_S_STRUC_CHANGE`  Commissions: Change Structure`  E`  00000
400`  SAP_BW_SETUP`  Role for BW Planning Setup Guide`  E`  00000
